"Majority.protein.IDs","Protein.IDs","Peptide.counts..unique.","NObs_NoMineral","NObs_Mineral","Mean_NoMineral","Mean_Mineral","pvalue_Gtest_MvsNoM","pvalue_ANOVA_MvsNoM","Log2FC_MvsNoM","Flag_0.05_ANOVA_MvsNoM","Flag_0.05_Gtest_MvsNoM","Neg_Log10_pvalue"
"tr|A0A2H3SWE5|A0A2H3SWE5_FUSOX;3937-17920_t_tx1;tr|K3W2K0|K3W2K0_FUSPC;tr|A0A1C3YHY8|A0A1C3YHY8_GIBZE","tr|A0A2H3SWE5|A0A2H3SWE5_FUSOX;3937-17920_t_tx1;tr|K3W2K0|K3W2K0_FUSPC;tr|A0A1C3YHY8|A0A1C3YHY8_GIBZE","1;1;1;1",3,3,22.6414728648534,23.6838210785541,1,0.0837566899844907,1.04234821370066,0,0,1.07698049405456
"tr|A0A2H3SWM8|A0A2H3SWM8_FUSOX;1277-16676_t_tx1;tr|I1RAM7|I1RAM7_GIBZE;tr|K3VT55|K3VT55_FUSPC","tr|A0A2H3SWM8|A0A2H3SWM8_FUSOX;1277-16676_t_tx1;tr|I1RAM7|I1RAM7_GIBZE;tr|K3VT55|K3VT55_FUSPC","24;24;21;21",3,3,28.2309563029419,27.8493523896968,1,0.139836354578191,-0.381603913245094,0,0,0.854379906271541
"tr|A0A2H3SWX3|A0A2H3SWX3_FUSOX;tr|A0A420S005|A0A420S005_FUSOX;3640-3640_t_tx1;tr|K3VQG4|K3VQG4_FUSPC;tr|I1S0N4|I1S0N4_GIBZE","tr|A0A2H3SWX3|A0A2H3SWX3_FUSOX;tr|A0A420S005|A0A420S005_FUSOX;3640-3640_t_tx1;tr|K3VQG4|K3VQG4_FUSPC;tr|I1S0N4|I1S0N4_GIBZE;3639-3640_t_tx1","18;17;17;13;13;6",3,3,27.9116588037887,26.8250786253357,1,0.24669969549214,-1.08658017845298,0,0,0.607831386570924
"tr|A0A2H3SXE7|A0A2H3SXE7_FUSOX;8808-10207_t_tx1;tr|A0A420U7S4|A0A420U7S4_FUSOX;tr|A0A420S1G3|A0A420S1G3_FUSOX;tr|A0A420P063|A0A420P063_FUSOX;tr|K3V2D1|K3V2D1_FUSPC;tr|A0A1C3YJC8|A0A1C3YJC8_GIBZE","tr|A0A2H3SXE7|A0A2H3SXE7_FUSOX;8808-10207_t_tx1;tr|A0A420U7S4|A0A420U7S4_FUSOX;tr|A0A420S1G3|A0A420S1G3_FUSOX;tr|A0A420P063|A0A420P063_FUSOX;tr|K3V2D1|K3V2D1_FUSPC;tr|A0A1C3YJC8|A0A1C3YJC8_GIBZE","2;2;2;2;2;1;1",3,2,22.3274378530713,22.6078885051026,0.2076622768584,0.54525594628381,0.28045065203121,0,0,0.263399589528877
"tr|A0A2H3SXY7|A0A2H3SXY7_FUSOX;15913-15913_t_tx1;tr|K3VA83|K3VA83_FUSPC;tr|I1RE76|I1RE76_GIBZE;tr|A0A420S2Y1|A0A420S2Y1_FUSOX","tr|A0A2H3SXY7|A0A2H3SXY7_FUSOX;15913-15913_t_tx1;tr|K3VA83|K3VA83_FUSPC;tr|I1RE76|I1RE76_GIBZE;tr|A0A420S2Y1|A0A420S2Y1_FUSOX","18;18;16;16;16",3,3,30.5170373136108,26.9322883673895,1,0.00757898554402385,-3.58474894622132,-1,0,2.12038892129629
"tr|A0A2H3SYF2|A0A2H3SYF2_FUSOX;5827-11359_t_tx1;tr|I1RD16|I1RD16_GIBZE;tr|K3VJI9|K3VJI9_FUSPC","tr|A0A2H3SYF2|A0A2H3SYF2_FUSOX;5827-11359_t_tx1;tr|I1RD16|I1RD16_GIBZE;tr|K3VJI9|K3VJI9_FUSPC","5;5;4;4",3,3,24.5166519926833,25.4064720779688,1,0.198220690736818,0.889820085285436,0,0,0.702851014816298
"tr|A0A2H3SZF4|A0A2H3SZF4_FUSOX;1012-11398_t_tx1;tr|K3VXF1|K3VXF1_FUSPC;tr|A0A1C3YLD6|A0A1C3YLD6_GIBZE","tr|A0A2H3SZF4|A0A2H3SZF4_FUSOX;1012-11398_t_tx1;tr|K3VXF1|K3VXF1_FUSPC;tr|A0A1C3YLD6|A0A1C3YLD6_GIBZE","2;2;1;1",2,2,22.1920745093922,21.8982176065142,NA,0.653986827809228,-0.293856902878016,0,0,0.184430998873557
"tr|A0A2H3SZL3|A0A2H3SZL3_FUSOX;1263-15405_t_tx1;tr|K3V707|K3V707_FUSPC;tr|I1RQM6|I1RQM6_GIBZE","tr|A0A2H3SZL3|A0A2H3SZL3_FUSOX;1263-15405_t_tx1;tr|K3V707|K3V707_FUSPC;tr|I1RQM6|I1RQM6_GIBZE","3;3;2;2",3,2,25.5083656745772,23.8798135999531,0.2076622768584,0.280911530800294,-1.62855207462416,0,0,0.551430433599564
"tr|A0A2H3SZL8|A0A2H3SZL8_FUSOX;tr|A0A420RX53|A0A420RX53_FUSOX;6547-6097_t_tx1","tr|A0A2H3SZL8|A0A2H3SZL8_FUSOX;tr|A0A420RX53|A0A420RX53_FUSOX;6547-6097_t_tx1","1;1;1",1,3,NA,NA,0.05067190234699,NA,NA,0,0,NA
"tr|A0A2H3T0J6|A0A2H3T0J6_FUSOX;8729-14570_t_tx1;tr|A0A1C3YJZ8|A0A1C3YJZ8_GIBZE","tr|A0A2H3T0J6|A0A2H3T0J6_FUSOX;8729-14570_t_tx1;tr|A0A1C3YJZ8|A0A1C3YJZ8_GIBZE;tr|K3VLU9|K3VLU9_FUSPC","3;3;2;1",3,3,24.6714791029938,24.0162556335472,1,0.473192422103667,-0.655223469446611,0,0,0.324962218957281
"tr|A0A2H3T0N9|A0A2H3T0N9_FUSOX;1270-8425_t_tx1;tr|A0A420RIV3|A0A420RIV3_FUSOX;tr|K3VNL2|K3VNL2_FUSPC;tr|I1RPQ7|I1RPQ7_GIBZE","tr|A0A2H3T0N9|A0A2H3T0N9_FUSOX;1270-8425_t_tx1;tr|A0A420RIV3|A0A420RIV3_FUSOX;tr|K3VNL2|K3VNL2_FUSPC;tr|I1RPQ7|I1RPQ7_GIBZE;tr|K3V9E2|K3V9E2_FUSPC;tr|A0A0E0SLX7|A0A0E0SLX7_GIBZE","37;37;35;33;33;1;1",3,3,31.4479332603694,29.6956626345096,1,0.0639352124684362,-1.75227062585979,0,0,1.19425988724457
"tr|A0A2H3T0R0|A0A2H3T0R0_FUSOX;1270-8433_t_tx1;tr|A0A420PJM5|A0A420PJM5_FUSOX","tr|A0A2H3T0R0|A0A2H3T0R0_FUSOX;1270-8433_t_tx1;tr|A0A420PJM5|A0A420PJM5_FUSOX;tr|K3VPE0|K3VPE0_FUSPC;tr|I1RPQ1|I1RPQ1_GIBZE","3;3;2;1;1",3,1,NA,NA,0.05067190234699,NA,NA,0,0,NA
"tr|A0A2H3T0X7|A0A2H3T0X7_FUSOX;1051-16405_t_tx1;tr|K3VS76|K3VS76_FUSPC;tr|I1RPK2|I1RPK2_GIBZE","tr|A0A2H3T0X7|A0A2H3T0X7_FUSOX;1051-16405_t_tx1;tr|K3VS76|K3VS76_FUSPC;tr|I1RPK2|I1RPK2_GIBZE","2;2;1;1",3,1,NA,NA,0.05067190234699,NA,NA,0,0,NA
"tr|A0A2H3T150|A0A2H3T150_FUSOX;4834-716_t_tx3;tr|I1RA20|I1RA20_GIBZE;tr|K3VZC0|K3VZC0_FUSPC","tr|A0A2H3T150|A0A2H3T150_FUSOX;4834-716_t_tx3;tr|I1RA20|I1RA20_GIBZE;tr|K3VZC0|K3VZC0_FUSPC","5;5;4;4",2,2,22.7864449136292,23.6221705889042,NA,0.532567173966668,0.835725675275015,0,0,0.273625605836406
"tr|A0A2H3T159|A0A2H3T159_FUSOX;3484-1648_t_tx1","tr|A0A2H3T159|A0A2H3T159_FUSOX;3484-1648_t_tx1;tr|V6RCG5|V6RCG5_GIBZE;tr|K3VSA5|K3VSA5_FUSPC","7;7;3;3",3,3,25.5196676155108,25.7071159422567,1,0.823907498522924,0.187448326745919,0,0,0.0841215445360347
"tr|A0A2H3T2B3|A0A2H3T2B3_FUSOX;1184-8993_t_tx1;tr|A0A1C3YHG7|A0A1C3YHG7_GIBZE;tr|K3VFE5|K3VFE5_FUSPC","tr|A0A2H3T2B3|A0A2H3T2B3_FUSOX;1184-8993_t_tx1;tr|A0A1C3YHG7|A0A1C3YHG7_GIBZE;tr|K3VFE5|K3VFE5_FUSPC","30;30;24;23",3,3,29.9342826079458,29.291713758377,1,0.548067752097424,-0.642568849568818,0,0,0.261165750743268
"tr|A0A2H3T2F8|A0A2H3T2F8_FUSOX;1060-4562_t_tx1;tr|K3W3H8|K3W3H8_FUSPC;tr|A0A0E0RUQ7|A0A0E0RUQ7_GIBZE","tr|A0A2H3T2F8|A0A2H3T2F8_FUSOX;1060-4562_t_tx1;tr|K3W3H8|K3W3H8_FUSPC;tr|A0A0E0RUQ7|A0A0E0RUQ7_GIBZE","4;4;3;3",3,2,23.1033799040408,23.425101514388,0.2076622768584,0.774432883639386,0.321721610347158,0,0,0.111016214480751
"tr|A0A2H3T2H6|A0A2H3T2H6_FUSOX;9654-9654_t_tx1;tr|K3VDY7|K3VDY7_FUSPC;tr|I1RC17|I1RC17_GIBZE","tr|A0A2H3T2H6|A0A2H3T2H6_FUSOX;9654-9654_t_tx1;tr|K3VDY7|K3VDY7_FUSPC;tr|I1RC17|I1RC17_GIBZE","7;7;5;5",3,3,24.7891461010931,26.2860916130905,1,0.0305244934383008,1.49694551199734,1,0,1.51535153455019
"tr|A0A2H3T2R5|A0A2H3T2R5_FUSOX;6971-12697_t_tx1;tr|I1RQN9|I1RQN9_GIBZE;tr|L7XHV7|L7XHV7_FUSOX","tr|A0A2H3T2R5|A0A2H3T2R5_FUSOX;6971-12697_t_tx1;tr|I1RQN9|I1RQN9_GIBZE;tr|L7XHV7|L7XHV7_FUSOX;1084-1189_t_tx1;1084-1188_t_tx1","11;11;10;6;3;1",3,3,27.2938689515113,26.4698481399166,1,0.0636858620346195,-0.824020811594732,0,0,1.19595696832132
"tr|A0A2H3T2U8|A0A2H3T2U8_FUSOX;tr|A0A420QSK1|A0A420QSK1_FUSOX;tr|K3W2P0|K3W2P0_FUSPC;tr|A0A1C3YI28|A0A1C3YI28_GIBZE;1127-6494_t_tx1","tr|A0A2H3T2U8|A0A2H3T2U8_FUSOX;tr|A0A420QSK1|A0A420QSK1_FUSOX;tr|K3W2P0|K3W2P0_FUSPC;tr|A0A1C3YI28|A0A1C3YI28_GIBZE;1127-6494_t_tx1","7;7;6;6;4",3,3,27.9008446858708,28.4897088860896,1,0.00735041402963367,0.588864200218836,1,0,2.1336881975524
"tr|A0A2H3T2X9|A0A2H3T2X9_FUSOX;9102-792_t_tx1;tr|V6RKE4|V6RKE4_GIBZE;tr|K3VVR3|K3VVR3_FUSPC","tr|A0A2H3T2X9|A0A2H3T2X9_FUSOX;9102-792_t_tx1;tr|V6RKE4|V6RKE4_GIBZE;tr|K3VVR3|K3VVR3_FUSPC","10;10;8;8",3,3,25.7450590699224,25.2170926733468,1,0.0844313237626754,-0.527966396575565,0,0,1.07349640155565
"tr|A0A2H3T319|A0A2H3T319_FUSOX;9859-13588_t_tx1;tr|K3W361|K3W361_FUSPC;tr|I1RQC9|I1RQC9_GIBZE","tr|A0A2H3T319|A0A2H3T319_FUSOX;9859-13588_t_tx1;tr|K3W361|K3W361_FUSPC;tr|I1RQC9|I1RQC9_GIBZE","15;15;14;14",3,3,29.4728260330978,28.6088263897356,1,0.02806975513116,-0.863999643362195,-1,0,1.55176137595301
"tr|A0A2H3T3C9|A0A2H3T3C9_FUSOX;8199-2496_t_tx1;tr|I1RSW4|I1RSW4_GIBZE;tr|K3W3L8|K3W3L8_FUSPC","tr|A0A2H3T3C9|A0A2H3T3C9_FUSOX;8199-2496_t_tx1;tr|I1RSW4|I1RSW4_GIBZE;tr|K3W3L8|K3W3L8_FUSPC","8;8;7;5",3,2,25.8650807458409,24.5102735782825,0.2076622768584,0.0342541860139928,-1.35480716755847,-1,0,1.46528634820974
"tr|A0A2H3T3V8|A0A2H3T3V8_FUSOX;3662-15536_t_tx1;tr|K3UYY8|K3UYY8_FUSPC;sp|Q4I7T5|TIM14_GIBZE","tr|A0A2H3T3V8|A0A2H3T3V8_FUSOX;3662-15536_t_tx1;tr|K3UYY8|K3UYY8_FUSPC;sp|Q4I7T5|TIM14_GIBZE","5;5;3;3",3,0,NA,NA,0.0039259170936033,NA,NA,0,-1,NA
"tr|A0A2H3T3V9|A0A2H3T3V9_FUSOX;7438-4414_t_tx1","tr|A0A2H3T3V9|A0A2H3T3V9_FUSOX;7438-4414_t_tx1","2;2",3,1,NA,NA,0.05067190234699,NA,NA,0,0,NA
"tr|A0A2H3T408|A0A2H3T408_FUSOX;1051-16402_t_tx1;tr|K3W206|K3W206_FUSPC;tr|I1RPK4|I1RPK4_GIBZE","tr|A0A2H3T408|A0A2H3T408_FUSOX;1051-16402_t_tx1;tr|K3W206|K3W206_FUSPC;tr|I1RPK4|I1RPK4_GIBZE","3;3;3;3",3,3,23.6294899296514,24.1502423005287,1,0.396977625624856,0.520752370877304,0,0,0.401233970167595
"tr|A0A2H3T468|A0A2H3T468_FUSOX;tr|A0A1C3YKV3|A0A1C3YKV3_GIBZE;tr|K3VJY7|K3VJY7_FUSPC;tr|A0A420RE85|A0A420RE85_FUSOX;tr|A0A420PYC0|A0A420PYC0_FUSOX;6415-8077_t_tx1","tr|A0A2H3T468|A0A2H3T468_FUSOX;tr|A0A1C3YKV3|A0A1C3YKV3_GIBZE;tr|K3VJY7|K3VJY7_FUSPC;tr|A0A420RE85|A0A420RE85_FUSOX;tr|A0A420PYC0|A0A420PYC0_FUSOX;6415-8077_t_tx1;tr|A0A420PYE3|A0A420PYE3_FUSOX;6415-8078_t_tx1","27;26;26;21;21;21;5;5",3,3,30.7199376869714,29.8883571609451,1,0.0688968728982646,-0.831580526026379,0,0,1.16180048946898
"tr|A0A2H3T4T0|A0A2H3T4T0_FUSOX;4038-13286_t_tx1","tr|A0A2H3T4T0|A0A2H3T4T0_FUSOX;4038-13286_t_tx1;tr|K3VN39|K3VN39_FUSPC;tr|I1S0J5|I1S0J5_GIBZE","6;6;1;1",3,2,28.5651253402947,24.9164177448056,0.2076622768584,0.0422672401763446,-3.64870759548906,-1,0,1.37399610834117
"tr|A0A2H3T526|A0A2H3T526_FUSOX;1172-1694_t_tx1","tr|A0A2H3T526|A0A2H3T526_FUSOX;1172-1694_t_tx1","3;3",3,3,30.3233915665394,31.9205725780982,1,0.0244604293238172,1.59718101155882,1,0,1.6115359245962
"tr|A0A2H3T5F5|A0A2H3T5F5_FUSOX;tr|A0A420U891|A0A420U891_FUSOX;tr|A0A420MJ36|A0A420MJ36_FUSOX;8424-17217_t_tx1;tr|A0A420Q360|A0A420Q360_FUSOX;tr|K3UV25|K3UV25_FUSPC;tr|I1S1B1|I1S1B1_GIBZE","tr|A0A2H3T5F5|A0A2H3T5F5_FUSOX;tr|A0A420U891|A0A420U891_FUSOX;tr|A0A420MJ36|A0A420MJ36_FUSOX;8424-17217_t_tx1;tr|A0A420Q360|A0A420Q360_FUSOX;tr|K3UV25|K3UV25_FUSPC;tr|I1S1B1|I1S1B1_GIBZE","2;2;2;2;1;1;1",3,0,NA,NA,0.0039259170936033,NA,NA,0,-1,NA
"tr|A0A2H3T5G5|A0A2H3T5G5_FUSOX;6361-2869_t_tx1","tr|A0A2H3T5G5|A0A2H3T5G5_FUSOX;6361-2869_t_tx1;tr|V6RG06|V6RG06_GIBZE;tr|K3W1X7|K3W1X7_FUSPC","3;3;1;1",2,2,23.3510615550953,23.9653743058669,NA,0.42874857938079,0.614312750771592,0,0,0.36779730594184
"tr|A0A2H3T5L6|A0A2H3T5L6_FUSOX;tr|A0A420RFS4|A0A420RFS4_FUSOX;tr|A0A420RCD4|A0A420RCD4_FUSOX;tr|A0A420PDU0|A0A420PDU0_FUSOX;tr|A0A420P5I0|A0A420P5I0_FUSOX;7588-1302_t_tx1;tr|K3VYD0|K3VYD0_FUSPC;tr|I1RTG2|I1RTG2_GIBZE","tr|A0A2H3T5L6|A0A2H3T5L6_FUSOX;tr|A0A420RFS4|A0A420RFS4_FUSOX;tr|A0A420RCD4|A0A420RCD4_FUSOX;tr|A0A420PDU0|A0A420PDU0_FUSOX;tr|A0A420P5I0|A0A420P5I0_FUSOX;7588-1302_t_tx1;tr|K3VYD0|K3VYD0_FUSPC;tr|I1RTG2|I1RTG2_GIBZE","3;3;3;3;3;3;2;2",3,1,NA,NA,0.05067190234699,NA,NA,0,0,NA
"tr|A0A2H3T5U1|A0A2H3T5U1_FUSOX;tr|A0A420S1W9|A0A420S1W9_FUSOX;1060-4569_t_tx1","tr|A0A2H3T5U1|A0A2H3T5U1_FUSOX;tr|A0A420S1W9|A0A420S1W9_FUSOX;1060-4569_t_tx1","1;1;1",3,0,NA,NA,0.0039259170936033,NA,NA,0,-1,NA
"tr|A0A2H3T5W1|A0A2H3T5W1_FUSOX;9597-15267_t_tx1;tr|K3VR88|K3VR88_FUSPC;tr|A0A1C3YI39|A0A1C3YI39_GIBZE","tr|A0A2H3T5W1|A0A2H3T5W1_FUSOX;9597-15267_t_tx1;tr|K3VR88|K3VR88_FUSPC;tr|A0A1C3YI39|A0A1C3YI39_GIBZE","5;5;3;3",3,2,25.7626828821705,26.3275116645101,0.2076622768584,0.486383867446024,0.564828782339621,0,0,0.313020838331051
"tr|A0A2H3T5X0|A0A2H3T5X0_FUSOX;tr|A0A420NKX0|A0A420NKX0_FUSOX;tr|A0A420MB57|A0A420MB57_FUSOX;9550-873_t_tx1","tr|A0A2H3T5X0|A0A2H3T5X0_FUSOX;tr|A0A420NKX0|A0A420NKX0_FUSOX;tr|A0A420MB57|A0A420MB57_FUSOX;9550-873_t_tx1","1;1;1;1",3,1,NA,NA,0.05067190234699,NA,NA,0,0,NA
"tr|A0A2H3T645|A0A2H3T645_FUSOX;tr|V6QXP4|V6QXP4_GIBZE;tr|K3VYV7|K3VYV7_FUSPC;tr|A0A420QXI5|A0A420QXI5_FUSOX;17281-17281_t_tx1","tr|A0A2H3T645|A0A2H3T645_FUSOX;tr|V6QXP4|V6QXP4_GIBZE;tr|K3VYV7|K3VYV7_FUSPC;tr|A0A420QXI5|A0A420QXI5_FUSOX;17281-17281_t_tx1","3;3;3;3;3",3,3,25.2819868227173,25.7635628049899,1,0.603962360742778,0.481575982272624,0,0,0.218990125999838
"tr|A0A2H3T6E5|A0A2H3T6E5_FUSOX;1262-15044_t_tx1;tr|K3UYI2|K3UYI2_FUSPC;tr|I1RFK0|I1RFK0_GIBZE","tr|A0A2H3T6E5|A0A2H3T6E5_FUSOX;1262-15044_t_tx1;tr|K3UYI2|K3UYI2_FUSPC;tr|I1RFK0|I1RFK0_GIBZE","12;12;9;9",3,3,27.0662298680718,28.0385807034454,1,0.0212493590143891,0.972350835373618,1,0,1.67265416588249
"tr|A0A2H3T6G4|A0A2H3T6G4_FUSOX;1028-6523_t_tx1;tr|K3VJI2|K3VJI2_FUSPC;tr|I1RCZ9|I1RCZ9_GIBZE","tr|A0A2H3T6G4|A0A2H3T6G4_FUSOX;1028-6523_t_tx1;tr|K3VJI2|K3VJI2_FUSPC;tr|I1RCZ9|I1RCZ9_GIBZE","8;8;6;6",2,2,25.514200418635,24.8123880741813,NA,0.435217617449914,-0.701812344453725,0,0,0.361293532872324
"tr|A0A2H3T6H5|A0A2H3T6H5_FUSOX;7242-1116_t_tx1;tr|A0A420NPS8|A0A420NPS8_FUSOX;tr|K3UFW5|K3UFW5_FUSPC;tr|I1S5B5|I1S5B5_GIBZE;tr|A0A420S342|A0A420S342_FUSOX;tr|A0A420Q1A5|A0A420Q1A5_FUSOX","tr|A0A2H3T6H5|A0A2H3T6H5_FUSOX;7242-1116_t_tx1;tr|A0A420NPS8|A0A420NPS8_FUSOX;tr|K3UFW5|K3UFW5_FUSPC;tr|I1S5B5|I1S5B5_GIBZE;tr|A0A420S342|A0A420S342_FUSOX;tr|A0A420Q1A5|A0A420Q1A5_FUSOX","6;6;5;5;5;4;4",3,3,25.9235645263209,25.0269882793902,1,0.484165365201675,-0.896576246930632,0,0,0.315006281064848
"tr|A0A2H3T6X8|A0A2H3T6X8_FUSOX;7438-4401_t_tx1;tr|K3U9S1|K3U9S1_FUSPC;tr|I1RRT0|I1RRT0_GIBZE","tr|A0A2H3T6X8|A0A2H3T6X8_FUSOX;7438-4401_t_tx1;tr|K3U9S1|K3U9S1_FUSPC;tr|I1RRT0|I1RRT0_GIBZE","4;4;3;3",3,3,24.646433576749,25.8458371903027,1,0.032983697924721,1.19940361355374,1,0,1.48170065559657
"tr|A0A2H3T7T7|A0A2H3T7T7_FUSOX;tr|I1RSG9|I1RSG9_GIBZE;1161-6228_t_tx1;tr|K3UWK4|K3UWK4_FUSPC","tr|A0A2H3T7T7|A0A2H3T7T7_FUSOX;tr|I1RSG9|I1RSG9_GIBZE;1161-6228_t_tx1;tr|K3UWK4|K3UWK4_FUSPC","5;4;4;3",2,3,23.5702688977396,25.5414894921296,0.2076622768584,0.0141468156477001,1.97122059439,1,0,1.84934130588291
"tr|A0A2H3T8L7|A0A2H3T8L7_FUSOX;1198-12117_t_tx1;tr|K3VQZ3|K3VQZ3_FUSPC;tr|A0A420QDU0|A0A420QDU0_FUSOX;tr|A0A1C3YLT2|A0A1C3YLT2_GIBZE","tr|A0A2H3T8L7|A0A2H3T8L7_FUSOX;1198-12117_t_tx1;tr|K3VQZ3|K3VQZ3_FUSPC;tr|A0A420QDU0|A0A420QDU0_FUSOX;tr|A0A1C3YLT2|A0A1C3YLT2_GIBZE","1;1;1;1;1",2,2,22.1138085519578,22.6126990139782,NA,0.0462029414399424,0.498890462020363,1,0,1.33533037486657
"tr|A0A2H3T965|A0A2H3T965_FUSOX;9740-18632_t_tx1;tr|K3VVG9|K3VVG9_FUSPC;tr|I1RA72|I1RA72_GIBZE","tr|A0A2H3T965|A0A2H3T965_FUSOX;9740-18632_t_tx1;tr|K3VVG9|K3VVG9_FUSPC;tr|I1RA72|I1RA72_GIBZE","38;38;25;25",3,3,32.0190553418887,31.3173433398245,1,0.137838441661304,-0.701712002064244,0,0,0.860629645468054
"tr|A0A2H3T966|A0A2H3T966_FUSOX;5127-9189_t_tx1;tr|K3VF25|K3VF25_FUSPC;sp|Q4IBU4|FIS1_GIBZE","tr|A0A2H3T966|A0A2H3T966_FUSOX;5127-9189_t_tx1;tr|K3VF25|K3VF25_FUSPC;sp|Q4IBU4|FIS1_GIBZE","10;10;7;7",3,3,27.1553993488426,25.6081872162596,1,0.172677890447357,-1.54721213258292,0,0,0.762763265625385
"tr|A0A2H3T9W7|A0A2H3T9W7_FUSOX;3019-11698_t_tx1;tr|K3VZ66|K3VZ66_FUSPC;tr|I1RYH7|I1RYH7_GIBZE","tr|A0A2H3T9W7|A0A2H3T9W7_FUSOX;3019-11698_t_tx1;tr|K3VZ66|K3VZ66_FUSPC;tr|I1RYH7|I1RYH7_GIBZE","4;4;3;3",3,3,26.7985731245822,24.539474551062,1,0.00562148471520585,-2.25909857352024,-1,0,2.25014896584328
"tr|A0A2H3TA53|A0A2H3TA53_FUSOX;5113-13119_t_tx1;tr|A0A420T431|A0A420T431_FUSOX;tr|K3UI13|K3UI13_FUSPC;tr|I1RNZ1|I1RNZ1_GIBZE","tr|A0A2H3TA53|A0A2H3TA53_FUSOX;5113-13119_t_tx1;tr|A0A420T431|A0A420T431_FUSOX;tr|K3UI13|K3UI13_FUSPC;tr|I1RNZ1|I1RNZ1_GIBZE","4;4;3;2;2",3,3,23.9951170608185,23.8278006634314,1,0.779897446004723,-0.167316397387083,0,0,0.107962501876777
"tr|A0A2H3TAD5|A0A2H3TAD5_FUSOX;7231-10028_t_tx1;tr|A0A1C3YHX6|A0A1C3YHX6_GIBZE","tr|A0A2H3TAD5|A0A2H3TAD5_FUSOX;7231-10028_t_tx1;tr|A0A1C3YHX6|A0A1C3YHX6_GIBZE;tr|K3W0I2|K3W0I2_FUSPC","25;25;14;12",3,3,30.0731549197414,30.5573489961677,1,0.0854467164008267,0.484194076426284,0,0,1.06830462195907
"tr|A0A2H3TAE5|A0A2H3TAE5_FUSOX;5238-17244_t_tx1;tr|A0A420S737|A0A420S737_FUSOX;tr|K3VQE5|K3VQE5_FUSPC;tr|I1RC61|I1RC61_GIBZE","tr|A0A2H3TAE5|A0A2H3TAE5_FUSOX;5238-17244_t_tx1;tr|A0A420S737|A0A420S737_FUSOX;tr|K3VQE5|K3VQE5_FUSPC;tr|I1RC61|I1RC61_GIBZE","13;13;11;10;10",3,3,28.2930726315748,28.9594627491087,1,0.104466900640684,0.666390117533936,0,0,0.981021289898729
"tr|A0A2H3TB61|A0A2H3TB61_FUSOX;5329-14319_t_tx1;tr|K3VPU7|K3VPU7_FUSPC;tr|I1RLU1|I1RLU1_GIBZE","tr|A0A2H3TB61|A0A2H3TB61_FUSOX;5329-14319_t_tx1;tr|K3VPU7|K3VPU7_FUSPC;tr|I1RLU1|I1RLU1_GIBZE","5;5;3;3",3,2,25.9721143194738,23.9779774254986,0.2076622768584,0.200996303865899,-1.9941368939752,0,0,0.69681192877555
"tr|A0A2H3TBA8|A0A2H3TBA8_FUSOX;9073-14934_t_tx1;tr|I1RQB4|I1RQB4_GIBZE;tr|A0A420Q3W4|A0A420Q3W4_FUSOX;tr|A0A420MYN1|A0A420MYN1_FUSOX;tr|K3W358|K3W358_FUSPC","tr|A0A2H3TBA8|A0A2H3TBA8_FUSOX;9073-14934_t_tx1;tr|I1RQB4|I1RQB4_GIBZE;tr|A0A420Q3W4|A0A420Q3W4_FUSOX;tr|A0A420MYN1|A0A420MYN1_FUSOX;tr|K3W358|K3W358_FUSPC","4;4;4;4;4;3",3,3,24.2285506740668,25.5830063377594,1,0.00663765564535855,1.35445566369264,1,0,2.17798528208707
"tr|A0A2H3TCK8|A0A2H3TCK8_FUSOX;1136-1012_t_tx1;tr|A0A420NK62|A0A420NK62_FUSOX","tr|A0A2H3TCK8|A0A2H3TCK8_FUSOX;1136-1012_t_tx1;tr|A0A420NK62|A0A420NK62_FUSOX;tr|I1RYT8|I1RYT8_GIBZE;tr|K3VRA5|K3VRA5_FUSPC","8;8;7;1;1",3,3,28.2888314371996,26.3243084387541,1,0.0883461243295717,-1.96452299844554,0,0,1.05381249787425
"tr|A0A2H3TCT4|A0A2H3TCT4_FUSOX;7553-12877_t_tx1;tr|A0A420QNW8|A0A420QNW8_FUSOX;tr|A0A420NPC4|A0A420NPC4_FUSOX;tr|K3W103|K3W103_FUSPC;tr|A0A1C3YL82|A0A1C3YL82_GIBZE","tr|A0A2H3TCT4|A0A2H3TCT4_FUSOX;7553-12877_t_tx1;tr|A0A420QNW8|A0A420QNW8_FUSOX;tr|A0A420NPC4|A0A420NPC4_FUSOX;tr|K3W103|K3W103_FUSPC;tr|A0A1C3YL82|A0A1C3YL82_GIBZE","7;7;7;7;4;4",3,3,24.8615975056188,22.3181299425755,1,0.073511449843984,-2.54346756304328,0,0,1.13364501170785
"tr|A0A2H3TCX9|A0A2H3TCX9_FUSOX;6649-17600_t_tx1;tr|K3UFD3|K3UFD3_FUSPC;tr|A0A1C3YM16|A0A1C3YM16_GIBZE","tr|A0A2H3TCX9|A0A2H3TCX9_FUSOX;6649-17600_t_tx1;tr|K3UFD3|K3UFD3_FUSPC;tr|A0A1C3YM16|A0A1C3YM16_GIBZE","7;7;4;4",3,3,28.6757329043237,27.0455852752088,1,0.0571395121347124,-1.63014762911489,0,0,1.24306347200555
