"Majority.protein.IDs","no_mineral_MPLEx_01","no_mineral_MPLEx_02","no_mineral_MPLEx_03","mineral_MPLEx_01","mineral_MPLEx_02","mineral_MPLEx_03"
"1041-11250_t_tx1;tr|A0A420NG25|A0A420NG25_FUSOX",23.747184040282,23.8801875740679,22.6845914407465,23.7618368961474,NA,23.5230976984448
"1041-14926_t_tx1",22.8067243717114,22.3244353758574,NA,22.2006722713911,22.4014183443537,22.5844588094622
"1041-17267_t_tx1;tr|A0A420R6Z2|A0A420R6Z2_FUSOX;tr|A0A420NR92|A0A420NR92_FUSOX;tr|A0A420N819|A0A420N819_FUSOX;tr|A0A420S9P1|A0A420S9P1_FUSOX;tr|A0A2H3SXP0|A0A2H3SXP0_FUSOX",29.714524565856,29.5554365896058,29.2427486185928,28.6041699219562,27.4818626345014,28.5570454349485
"1041-17269_t_tx1;tr|K3W3H4|K3W3H4_FUSPC;tr|I1RCD7|I1RCD7_GIBZE",27.50449827984,27.7886439742237,27.9414424038566,28.8972105300376,29.0308145994569,28.2797779061344
"1041-17270_t_tx1;tr|A0A2H3SU46|A0A2H3SU46_FUSOX;tr|A0A420S9F1|A0A420S9F1_FUSOX;tr|A0A420NR99|A0A420NR99_FUSOX",31.8849812306387,31.9363713952443,31.9668960967464,32.5011990908827,32.4032837254123,32.2708438220622
"1041-17272_t_tx1",30.2550181663455,28.8591239544987,30.7583707101111,30.5417732652209,29.6659495579662,31.3065309039896
"1041-17273_t_tx1;tr|A0A2H3TE21|A0A2H3TE21_FUSOX",25.7980243509054,25.6007509220698,26.1684605067705,26.7640862477456,24.5298166506969,26.4708416039114
"1041-17276_t_tx1;tr|A0A2H3TAL6|A0A2H3TAL6_FUSOX;tr|K3VGU9|K3VGU9_FUSPC",32.4089880152294,31.7372493357625,32.4307579559276,32.9443817340666,32.9020372463524,32.6612605744122
"10431-10431_t_tx1;tr|A0A420QQN2|A0A420QQN2_FUSOX;tr|A0A420MJF3|A0A420MJF3_FUSOX;tr|A0A2H3TP11|A0A2H3TP11_FUSOX",24.3130057775875,24.9009212152135,24.393097808121,23.2275955418036,22.0719497287346,23.7748145993062
"tr|K3VWP8|K3VWP8_FUSPC;tr|I1RKE1|I1RKE1_GIBZE;tr|A0A2H3TUK8|A0A2H3TUK8_FUSOX;10435-10435_t_tx1",25.100654992225,25.5635493417339,23.3897302917227,NA,NA,21.9835360915045
"10439-10439_t_tx1",23.178856396801,23.0161706272695,23.3046992208234,21.9838886172719,NA,NA
"10442-10442_t_tx1;tr|A0A420U541|A0A420U541_FUSOX;tr|A0A420QQD0|A0A420QQD0_FUSOX;tr|A0A420QEV1|A0A420QEV1_FUSOX;tr|A0A420MJI1|A0A420MJI1_FUSOX;tr|A0A2H3U5U6|A0A2H3U5U6_FUSOX",25.4247084303747,23.8292967143864,25.1019391007125,25.8263829701563,26.0300040669065,25.2384694366334
"10443-10443_t_tx1;tr|A0A2H3TXC1|A0A2H3TXC1_FUSOX;tr|A0A420U5A9|A0A420U5A9_FUSOX;tr|A0A420QEW6|A0A420QEW6_FUSOX;tr|K3UCP0|K3UCP0_FUSPC;tr|A0A1C3YN78|A0A1C3YN78_GIBZE;tr|A0A420MJH9|A0A420MJH9_FUSOX",26.8174414665823,24.9534236031957,27.1772456825842,27.9436633711581,27.1258713841739,25.7667851166306
"1047-16389_t_tx1",24.6069605490712,22.0946381488659,25.6138367251829,NA,NA,23.5624981658022
"1047-16392_t_tx1",NA,22.2758057286604,NA,23.1245560065783,25.0125200792416,23.4732567601438
"tr|A0A2H3T408|A0A2H3T408_FUSOX;1051-16402_t_tx1;tr|K3W206|K3W206_FUSPC;tr|I1RPK4|I1RPK4_GIBZE",24.1017970947438,23.3305475961195,23.4561250980911,23.3081488981407,24.1208821559102,25.0216958475354
"tr|A0A2H3T0X7|A0A2H3T0X7_FUSOX;1051-16405_t_tx1;tr|K3VS76|K3VS76_FUSPC;tr|I1RPK2|I1RPK2_GIBZE",23.1996847280654,21.2177086269022,24.1644779271995,NA,NA,22.3606029084358
"1051-16406_t_tx1;tr|A0A420SQS3|A0A420SQS3_FUSOX;tr|A0A420R7S6|A0A420R7S6_FUSOX;tr|A0A420PA23|A0A420PA23_FUSOX;tr|A0A420MMI5|A0A420MMI5_FUSOX;tr|A0A2H3TKH9|A0A2H3TKH9_FUSOX",26.0321715923033,26.6694674331704,25.2788398954798,24.7112817921623,23.7788899213717,25.9571288756748
"1051-16407_t_tx1;tr|A0A2H3TC93|A0A2H3TC93_FUSOX;tr|A0A420SQX5|A0A420SQX5_FUSOX;tr|A0A420R7F2|A0A420R7F2_FUSOX",31.4506164775657,31.7760941062768,31.4179345202787,30.4558565507983,31.0156520786551,31.5109799842149
"1051-16414_t_tx1;tr|A0A420SQZ7|A0A420SQZ7_FUSOX;tr|A0A420MMI7|A0A420MMI7_FUSOX;tr|A0A2H3T0Y7|A0A2H3T0Y7_FUSOX",24.8453516292252,25.4840676222919,23.954525965221,24.9928266059984,26.7984616376187,26.4180441058001
"1051-16415_t_tx1;tr|K3VNV7|K3VNV7_FUSPC;tr|I1S7M3|I1S7M3_GIBZE;tr|A0A2H3TKJ1|A0A2H3TKJ1_FUSOX",27.7193501966614,27.6140609630921,27.3588358204429,26.8294231119375,26.6291960936276,27.0617206585304
"1051-16418_t_tx1;tr|A0A420R7Z2|A0A420R7Z2_FUSOX;tr|A0A420SR76|A0A420SR76_FUSOX;tr|A0A420MMF3|A0A420MMF3_FUSOX;tr|A0A2H3T0X4|A0A2H3T0X4_FUSOX",26.8314552135855,26.4723194610298,25.9611135565789,26.4743212627052,25.736324032946,26.7416178321667
"1051-9009_t_tx1",27.2227088585095,28.171534790135,26.935787727688,27.5452726250421,27.4827643591869,26.5748870989477
"1051-9012_t_tx1;tr|A0A420R9M0|A0A420R9M0_FUSOX;tr|A0A2H3U7B0|A0A2H3U7B0_FUSOX",23.2387576335377,28.5552090022768,26.3344840202518,26.4878814304389,24.250577426012,25.4917228216746
"1051-9018_t_tx1",26.8854223624615,25.7766229310711,28.2568450772932,25.4660930681328,25.1352413813705,27.9413196733652
"1051-9019_t_tx1;tr|A0A2H3TW09|A0A2H3TW09_FUSOX",NA,NA,23.7491971257389,29.1238169098515,30.6208326376041,27.4028269126121
"1052-5031_t_tx1;tr|A0A420RSE5|A0A420RSE5_FUSOX;tr|A0A420Q1I6|A0A420Q1I6_FUSOX;tr|A0A420P502|A0A420P502_FUSOX;tr|A0A2H3TDS6|A0A2H3TDS6_FUSOX;tr|A0A420RC37|A0A420RC37_FUSOX;tr|K3VM06|K3VM06_FUSPC;tr|I1RT62|I1RT62_GIBZE",25.3876345913471,26.1070377208464,25.1018302139589,NA,NA,23.841514296338
"1052-6732_t_tx1;tr|A0A2H3T438|A0A2H3T438_FUSOX;tr|K3W3P3|K3W3P3_FUSPC;tr|I1RA45|I1RA45_GIBZE",24.475364361521,24.1203083338469,24.7260709024918,24.1227776695751,23.5366608699276,24.3864915786294
"1052-6736_t_tx1;tr|A0A420SJC5|A0A420SJC5_FUSOX;tr|A0A2H3SSK8|A0A2H3SSK8_FUSOX",31.2958132397535,31.4420518084059,31.3152130095259,31.7417108357296,31.1822230531844,31.3151594508986
"1052-6738_t_tx1",25.5679511603399,26.4754499102284,25.0623668803497,NA,NA,24.7665500064176
"1052-6739_t_tx1;tr|A0A2H3STG8|A0A2H3STG8_FUSOX",28.8463828061038,29.1258819611593,29.2108264539939,28.8868909565864,28.6120142615213,29.1462639057406
"1052-6741_t_tx1;tr|A0A2H3TCJ0|A0A2H3TCJ0_FUSOX;tr|A0A420MM84|A0A420MM84_FUSOX;tr|A0A420RIQ1|A0A420RIQ1_FUSOX",24.1668740424135,24.6253282494171,23.1177705612246,23.6426600202041,22.4022464899912,25.8669867277886
"1052-6742_t_tx1",22.2072144117982,21.0066323176661,22.4948018706066,22.4402503079585,22.5394766593694,22.7294075376684
"tr|A0A420MMC8|A0A420MMC8_FUSOX;tr|A0A2H3SSJ5|A0A2H3SSJ5_FUSOX;1052-6744_t_tx1;tr|K3VWV8|K3VWV8_FUSPC;tr|I1RA56|I1RA56_GIBZE",22.3313078692787,23.8999656614357,22.2803320482951,NA,NA,NA
"tr|K3VV28|K3VV28_FUSPC;sp|Q4IQX3|NHP6_GIBZE;tr|A0A2H3STH5|A0A2H3STH5_FUSOX;1052-6748_t_tx1;tr|A0A420PYT2|A0A420PYT2_FUSOX",30.7042583669416,30.3282319088487,30.9849511965791,29.8666233460012,29.7488700578487,29.452177665695
"1053-9450_t_tx1;tr|A0A420SA42|A0A420SA42_FUSOX;tr|A0A420R6K9|A0A420R6K9_FUSOX;tr|A0A420MLG1|A0A420MLG1_FUSOX;tr|A0A2H3SMK6|A0A2H3SMK6_FUSOX",22.8880047933905,24.1378011974964,22.2180024901976,NA,NA,NA
"1055-11035_t_tx1",29.024003748212,28.9732685876133,28.4860410534257,29.0018725723491,29.4962868202515,27.7225787823981
"1055-1743_t_tx1;tr|A0A420RG25|A0A420RG25_FUSOX;tr|A0A420UDB0|A0A420UDB0_FUSOX;tr|A0A420Q0Y6|A0A420Q0Y6_FUSOX;tr|A0A420N2K9|A0A420N2K9_FUSOX;tr|A0A2H3TS98|A0A2H3TS98_FUSOX",22.4486829214035,20.7520246032678,NA,27.878932568689,28.7939641254268,NA
"1055-5069_t_tx1;tr|A0A2H3TE56|A0A2H3TE56_FUSOX;tr|A0A420NYL4|A0A420NYL4_FUSOX",29.4853562414751,30.5795553321558,28.8717906637394,26.2010982660532,25.5101386679615,29.1274773273816
"1055-5070_t_tx1;tr|A0A420SVR2|A0A420SVR2_FUSOX;tr|A0A2H3TBA9|A0A2H3TBA9_FUSOX;tr|A0A420RLL8|A0A420RLL8_FUSOX;tr|A0A420NYG7|A0A420NYG7_FUSOX",27.9988182501657,27.4363168282967,27.4844236528886,27.2079290373547,25.2999427632034,27.4658181238253
"1057-13561_t_tx1;tr|A0A2H3T7R3|A0A2H3T7R3_FUSOX;tr|A0A420PGM2|A0A420PGM2_FUSOX",26.5778344075975,27.2559944639318,26.2875543564988,25.5698658835989,26.0948315816425,25.8511642803519
"1057-3037_t_tx1",25.2533522403537,25.8930909383357,25.2860936176175,25.0577481039762,26.3653004537267,25.6194241254879
"1057-3038_t_tx1;tr|A0A420MJ34|A0A420MJ34_FUSOX;tr|A0A2H3TA00|A0A2H3TA00_FUSOX",22.6919258169935,23.5775715045056,23.0640557409716,21.8981204963627,NA,NA
"tr|A0A420R617|A0A420R617_FUSOX;tr|A0A2H3TQM6|A0A2H3TQM6_FUSOX;1057-3041_t_tx1",31.5618965175224,31.2150190332231,31.4527698957696,30.4434480079176,30.0867882377102,30.979825511699
"1057-3042_t_tx1;tr|A0A420MJ83|A0A420MJ83_FUSOX;tr|A0A2H3TAH6|A0A2H3TAH6_FUSOX;tr|V6RN44|V6RN44_GIBZE;tr|K3VK19|K3VK19_FUSPC",25.114707138435,23.5913699050064,25.6350228342502,27.3464681616379,28.6077102579211,25.2393591914628
"1057-5215_t_tx1",29.0309768391852,29.3788350175392,28.8159253506915,27.7649695162203,27.0934828902842,29.8167412273189
"1057-5216_t_tx1",23.8469592448049,20.1622032887039,25.0871095458739,26.6253064534538,27.1018412935032,23.0629369630014
"1057-5218_t_tx1;tr|K3W2G6|K3W2G6_FUSPC;tr|I1RH67|I1RH67_GIBZE;tr|A0A2H3SJF8|A0A2H3SJF8_FUSOX;tr|A0A420N436|A0A420N436_FUSOX;tr|A0A420QM85|A0A420QM85_FUSOX",27.2123751451139,25.1240367064926,27.3672401135182,NA,NA,26.8523833110507
"1058-8785_t_tx1",25.8568277027011,27.3023392144148,26.2306309193277,27.3135901698778,26.3628955885878,28.6972844530427
"1059-6356_t_tx1;tr|A0A420RWQ1|A0A420RWQ1_FUSOX;tr|A0A420PVK2|A0A420PVK2_FUSOX;tr|A0A420P2X9|A0A420P2X9_FUSOX;tr|A0A420P2G0|A0A420P2G0_FUSOX;tr|A0A2H3T0X0|A0A2H3T0X0_FUSOX",28.8967919773988,29.7645336934165,28.2079207228185,27.2115710589567,27.4179724216971,28.2397403470438
"1059-6359_t_tx1;tr|A0A2H3SVU6|A0A2H3SVU6_FUSOX;tr|K3V8C0|K3V8C0_FUSPC;tr|I1RBC4|I1RBC4_GIBZE",33.7627784553493,33.0818609346158,33.8978256043366,33.3675612837892,33.5255029324383,33.4751778852976
"tr|A0A420PVH8|A0A420PVH8_FUSOX;tr|A0A420P2D6|A0A420P2D6_FUSOX;tr|A0A2H3ST56|A0A2H3ST56_FUSOX;1059-6361_t_tx1;tr|K3U9Z0|K3U9Z0_FUSPC;tr|I1RBC2|I1RBC2_GIBZE",NA,21.904889540075,NA,23.0903474001885,23.3065930210128,22.9148450510851
"1059-6362_t_tx1",23.4597802775384,22.2777785949284,23.9671333426339,NA,NA,NA
"1059-6364_t_tx1;tr|A0A420RWT6|A0A420RWT6_FUSOX;tr|A0A420P2W9|A0A420P2W9_FUSOX;tr|A0A420P2M6|A0A420P2M6_FUSOX;tr|A0A2H3T3T9|A0A2H3T3T9_FUSOX;tr|K3V8B3|K3V8B3_FUSPC;tr|I1RBC0|I1RBC0_GIBZE",28.1146128453525,27.9827766057424,28.057574753645,27.3080723533453,27.2671361942107,27.7005955957392
"1059-6365_t_tx1;tr|A0A2H3T0Y4|A0A2H3T0Y4_FUSOX",26.0638473937473,25.5550610512581,26.2283634511156,26.7503181561193,26.4956870876467,27.3014937237772
"1059-6371_t_tx1;tr|K3V1V5|K3V1V5_FUSPC;tr|I1RBB4|I1RBB4_GIBZE;tr|A0A420RWL2|A0A420RWL2_FUSOX;tr|A0A420P2V3|A0A420P2V3_FUSOX;tr|A0A420P2M3|A0A420P2M3_FUSOX",23.0658745685774,21.734400004696,22.1091508531662,23.8785746597733,24.8219226130468,24.4325653801235
"1059-6372_t_tx1",25.9829886596187,26.2852883016095,25.5068422228576,25.4645295429629,24.3811115014944,25.0591793933647
"1059-6373_t_tx1;tr|A0A420RWP4|A0A420RWP4_FUSOX;tr|A0A2H3TC83|A0A2H3TC83_FUSOX;tr|K3VW70|K3VW70_FUSPC;tr|A0A1C3YHW7|A0A1C3YHW7_GIBZE",25.9214941364101,25.8370307526971,25.4161376348693,24.6007803310701,24.6869658863126,25.22608315462
"1059-6374_t_tx1;tr|A0A420PVV1|A0A420PVV1_FUSOX;tr|A0A420RWS8|A0A420RWS8_FUSOX;tr|A0A420P2U9|A0A420P2U9_FUSOX;tr|A0A2H3T3V1|A0A2H3T3V1_FUSOX",21.5793573251911,23.0933513487302,NA,23.9302154821157,23.0901597338568,NA
"1059-6375_t_tx1;tr|A0A2H3T0Z6|A0A2H3T0Z6_FUSOX",28.007945914705,27.3595884414674,27.3280986054703,27.4570316280665,27.0955896668301,26.9204035564217
"1060-10110_t_tx1;tr|A0A2H3SM27|A0A2H3SM27_FUSOX;tr|I1RZL3|I1RZL3_GIBZE;tr|K3UDH2|K3UDH2_FUSPC",30.8782412088636,30.2148389402187,30.6252643359484,30.5371320044659,29.6290448329723,30.3420962639733
"tr|A0A2H3T2F8|A0A2H3T2F8_FUSOX;1060-4562_t_tx1;tr|K3W3H8|K3W3H8_FUSPC;tr|A0A0E0RUQ7|A0A0E0RUQ7_GIBZE",24.0274945066429,21.5216776944945,23.7609675109851,23.464292959887,NA,23.3859100688889
"1060-4566_t_tx1;tr|A0A2H3SKY6|A0A2H3SKY6_FUSOX;tr|A0A420QP33|A0A420QP33_FUSOX;tr|A0A420U7W5|A0A420U7W5_FUSOX",23.4478540774007,23.4143763271627,22.4677140263829,22.8891654725818,NA,22.8347795667589
"tr|A0A2H3T5U1|A0A2H3T5U1_FUSOX;tr|A0A420S1W9|A0A420S1W9_FUSOX;1060-4569_t_tx1",25.0355775416608,24.8802602520882,24.4858011665951,NA,NA,NA
"1060-4573_t_tx1;tr|A0A125RJW6|A0A125RJW6_9HYPO;tr|A0A2C8CYX7|A0A2C8CYX7_FUSOX;tr|A0A420S1M5|A0A420S1M5_FUSOX;tr|I1RG11|I1RG11_GIBZE;tr|K3W3I0|K3W3I0_FUSPC",26.1634281465877,26.1840265876156,26.4118620702458,26.3516144121818,24.8443868969531,26.844051234522
"1060-4575_t_tx1;tr|A0A420U8E5|A0A420U8E5_FUSOX",29.0807989207895,27.5603777523007,28.4668286320735,27.4730511427504,24.0623855935392,27.8865238407916
"1060-4576_t_tx1",23.0401979884911,22.1956530594127,NA,22.4730890729745,23.5143175576362,24.4168461027909
"1060-6754_t_tx1;tr|A0A2H3TIK2|A0A2H3TIK2_FUSOX;tr|A0A420PAM2|A0A420PAM2_FUSOX;tr|A0A420MIW4|A0A420MIW4_FUSOX;tr|K3UI17|K3UI17_FUSPC;tr|I1RNY6|I1RNY6_GIBZE",30.258469001849,29.9531126986334,29.9964914953561,29.4282198648525,28.7468607889229,30.0461119245168
"1060-6760_t_tx1",24.8041000798951,24.9266255587556,20.6673891303541,24.9715050764047,26.0699487073906,23.4029214566693
"1060-6770_t_tx1;tr|A0A420PAL2|A0A420PAL2_FUSOX;tr|A0A420NEG9|A0A420NEG9_FUSOX;tr|A0A2H3T768|A0A2H3T768_FUSOX;tr|K3VFD4|K3VFD4_FUSPC;tr|A0A1C3YK90|A0A1C3YK90_GIBZE",23.2048179078569,23.0648156344364,25.3239270441026,25.5896629178719,26.6679274093904,25.076353401299
"1062-10961_t_tx1;tr|A0A2H3T3T8|A0A2H3T3T8_FUSOX",31.6427766129753,31.891442999701,31.3899911541229,30.8778943881162,31.2383146750433,31.293139906997
"1062-10963_t_tx1;tr|A0A2H3TMT7|A0A2H3TMT7_FUSOX;tr|A0A420NBD0|A0A420NBD0_FUSOX;tr|A0A420SHD3|A0A420SHD3_FUSOX",24.8613477369568,21.9990666671508,24.3971852690888,NA,NA,NA
"1062-10965_t_tx1",28.2684462988555,28.7913679723059,27.9041518305411,28.2995419808747,28.3955751443084,27.711094657804
"1063-7588_t_tx1",26.6772438003447,27.4181606172882,NA,29.7886118106987,30.3764161604107,26.7322576368683
"1064-7303_t_tx1;tr|A0A2H3SLS7|A0A2H3SLS7_FUSOX",30.3381291292461,29.8940510548612,29.9538813840964,30.170263141483,30.385881133272,30.4347125235844
"1064-7306_t_tx1;tr|A0A420MHW0|A0A420MHW0_FUSOX;tr|A0A420QH65|A0A420QH65_FUSOX;tr|A0A2H3SQE8|A0A2H3SQE8_FUSOX",24.5006734852604,22.024243809694,25.3634755928292,22.66482734555,23.0058395659327,25.7831773965578
"1064-7309_t_tx1;tr|A0A420MHW1|A0A420MHW1_FUSOX;tr|A0A2H3SLM1|A0A2H3SLM1_FUSOX;tr|K3VGF1|K3VGF1_FUSPC;tr|I1RG57|I1RG57_GIBZE;tr|A0A420SNN9|A0A420SNN9_FUSOX",27.9920035030388,26.8497056743768,27.4537167517333,28.5631555586619,28.6029195064321,27.8196124748007
"1068-1387_t_tx1;tr|A0A420RSJ0|A0A420RSJ0_FUSOX;tr|A0A2H3TKZ6|A0A2H3TKZ6_FUSOX;tr|K3VLY6|K3VLY6_FUSPC;tr|I1RT47|I1RT47_GIBZE",23.7573291971641,23.0447242164969,NA,23.1946674987594,22.7836478673849,23.5555748453328
"1068-1388_t_tx1;tr|I1S8F0|I1S8F0_GIBZE;tr|A0A2H3T899|A0A2H3T899_FUSOX;tr|K3VPC8|K3VPC8_FUSPC",22.363406172939,24.2417721011407,NA,22.2709149913823,22.9697467162964,24.9890683844188
"1069-4039_t_tx1;tr|A0A2H3U2F1|A0A2H3U2F1_FUSOX;tr|A0A420S5K7|A0A420S5K7_FUSOX;tr|A0A420RJ40|A0A420RJ40_FUSOX",23.0845995139006,22.0407241592687,NA,23.0955011220856,26.7910134453476,23.1683360754004
"10704-10705_t_tx1",22.5544020696407,22.9783756184972,NA,23.7291782918761,NA,23.6772564036304
"10705-10706_t_tx1",27.7774079622702,28.6870578824022,27.6865386136242,26.9321206499569,23.7958394475203,26.8019402015629
"1072-8126_t_tx1;tr|A0A420SE74|A0A420SE74_FUSOX;tr|A0A420QHL1|A0A420QHL1_FUSOX;tr|A0A420MNN3|A0A420MNN3_FUSOX;tr|A0A2H3TNG3|A0A2H3TNG3_FUSOX",NA,21.776950867771,22.9446515817255,25.4328978399349,25.005796550273,24.4752003657619
"tr|A0A420RPT3|A0A420RPT3_FUSOX;tr|A0A420R583|A0A420R583_FUSOX;tr|A0A420NUP3|A0A420NUP3_FUSOX;tr|A0A2H3TJ91|A0A2H3TJ91_FUSOX;1074-11419_t_tx1",23.2135134516432,23.0412616082323,NA,NA,23.9409399670702,22.6848407552742
"tr|A0A2H3TXN6|A0A2H3TXN6_FUSOX;1074-2605_t_tx1;tr|A0A420S673|A0A420S673_FUSOX;tr|K3UGX5|K3UGX5_FUSPC;tr|A0A1C3YN56|A0A1C3YN56_GIBZE",21.2519442518513,21.6836429751496,NA,23.0429935499347,24.9259088524482,23.2353297291028
"1074-2612_t_tx1;tr|A0A420NR87|A0A420NR87_FUSOX;tr|A0A2H3TLJ1|A0A2H3TLJ1_FUSOX",25.5427055172469,25.871317647784,26.4219059755459,27.3831622525575,25.3969424982548,26.008981744658
"1074-2618_t_tx1",23.129629065505,22.5292614521231,23.3245430499649,23.2481151220092,NA,NA
"1075-14939_t_tx1;tr|A0A2H3TG62|A0A2H3TG62_FUSOX;tr|A0A420N6G3|A0A420N6G3_FUSOX;tr|A0A420T7C7|A0A420T7C7_FUSOX;tr|A0A420PGL2|A0A420PGL2_FUSOX;tr|K3W256|K3W256_FUSPC",33.2844935188573,33.1095714415745,33.10637689187,32.9690916084829,32.0570525880656,32.8577260482442
"1080-17050_t_tx1;tr|A0A420TC54|A0A420TC54_FUSOX;tr|A0A420S3K0|A0A420S3K0_FUSOX;tr|A0A420QXE0|A0A420QXE0_FUSOX;tr|A0A420MRG5|A0A420MRG5_FUSOX;tr|A0A2H3TB11|A0A2H3TB11_FUSOX",24.5834217779882,24.8699763430811,24.1502279365867,21.9450805972841,22.6186068672559,NA
"1080-17051_t_tx1;tr|A0A420MRJ1|A0A420MRJ1_FUSOX;tr|A0A2H3SY46|A0A2H3SY46_FUSOX;tr|K3VYV8|K3VYV8_FUSPC",29.7402569559077,30.3985789528376,29.0551516196011,25.9142684123627,25.4598410860003,29.0101489837656
"1080-17052_t_tx1;tr|A0A2H3SUK9|A0A2H3SUK9_FUSOX;tr|A0A420S3G8|A0A420S3G8_FUSOX;tr|K3UHQ5|K3UHQ5_FUSPC;tr|I1RCR5|I1RCR5_GIBZE",25.4958030046254,25.7369065624983,23.9369326450614,NA,NA,22.7884961527805
"1080-17055_t_tx1;tr|A0A420TC00|A0A420TC00_FUSOX;tr|A0A420MRF7|A0A420MRF7_FUSOX;tr|A0A2H3T399|A0A2H3T399_FUSOX;tr|K3VF28|K3VF28_FUSPC;tr|I1RCR2|I1RCR2_GIBZE",27.1892117206848,26.2750983734948,27.5854202835678,27.8309037864051,28.3175802322989,27.4703364333151
"1080-17056_t_tx1;tr|A0A420S3M1|A0A420S3M1_FUSOX;tr|A0A2H3T634|A0A2H3T634_FUSOX",22.6998069575454,20.7790936338947,21.5963904574094,NA,NA,NA
"1080-8091_t_tx1;tr|A0A420PMZ4|A0A420PMZ4_FUSOX;tr|A0A420TKF6|A0A420TKF6_FUSOX;tr|A0A420NGK2|A0A420NGK2_FUSOX;tr|A0A2H3U8K7|A0A2H3U8K7_FUSOX",NA,21.73115859499,22.016812621431,26.9915826409081,28.464817500321,NA
"1083-17931_t_tx1",27.9899092902403,26.3175817048164,27.323203367964,27.3361828187514,23.895213684811,26.6024986142704
"1086-8049_t_tx1",22.2904056262827,24.6099252512522,NA,30.6270205518394,30.6894620392057,NA
"1089-6013_t_tx1",22.9445935446644,25.1574253487998,22.5349388343304,NA,NA,NA
"1089-8476_t_tx1;tr|A0A420NR51|A0A420NR51_FUSOX;tr|A0A2H3TXM5|A0A2H3TXM5_FUSOX;tr|K3VEJ2|K3VEJ2_FUSPC",25.8338892792,24.3069514234218,24.4881357600158,25.7515226507072,25.3237760856928,25.8077788785332
"tr|A0A420S5T4|A0A420S5T4_FUSOX;tr|A0A420QB61|A0A420QB61_FUSOX;tr|A0A420NR47|A0A420NR47_FUSOX;tr|A0A2H3U633|A0A2H3U633_FUSOX;1089-8477_t_tx1",24.3499033170454,23.881107891908,24.5294440778965,23.3185044499006,22.021270826786,24.8057494697386
"1090-7800_t_tx1",25.747932442561,24.2337929284014,25.7750005186793,26.4623530423891,24.7235208252005,25.0676011196744
"1090-7802_t_tx1;tr|A0A420NS65|A0A420NS65_FUSOX;tr|A0A2H3SNC1|A0A2H3SNC1_FUSOX",30.037361686152,30.1104107245074,30.4115656001115,30.905385260035,30.257466152585,30.7476420091631
"1091-17659_t_tx1",25.4700447252485,NA,21.2536460029617,27.4294420942423,28.6136029060711,23.024048263482
"1091-17679_t_tx1",22.6010744866695,22.0720111358406,24.5034665331066,24.8484812533392,NA,24.1413535808938
"10927-10927_t_tx1;tr|K3VD21|K3VD21_FUSPC;tr|I1RYE5|I1RYE5_GIBZE",23.9762981465881,24.7943182666515,23.3887845488312,NA,NA,NA
"1098-6538_t_tx1",30.9231951677196,27.2110517846626,31.6845178253015,30.9741674638547,29.6778099453259,31.462420081018
"1099-6540_t_tx1;tr|A0A2H3ST85|A0A2H3ST85_FUSOX;tr|I1R9Y9|I1R9Y9_GIBZE;tr|K3VYQ2|K3VYQ2_FUSPC",28.1890050653917,28.3626045675621,28.4367124341927,28.7265477025765,29.0329268912557,27.9673811375374
"1099-6541_t_tx1;tr|A0A420RIC0|A0A420RIC0_FUSOX;tr|A0A2H3T8V8|A0A2H3T8V8_FUSOX;tr|K3VBS6|K3VBS6_FUSPC;tr|I1R9Y8|I1R9Y8_GIBZE",21.6218164790837,25.9090892101434,23.431416928386,24.1707134107996,26.0681646371959,23.503480330747
"1099-6546_t_tx1",31.2055638378748,32.0954566853494,31.3691497971457,31.9067900264955,31.8003073593886,31.5951528586115
"1099-6547_t_tx1",23.7848660344351,24.1228495894768,24.4349306957372,NA,NA,23.1842830953904
"1103-3911_t_tx1;tr|A0A420S4E6|A0A420S4E6_FUSOX;tr|A0A2H3TIZ0|A0A2H3TIZ0_FUSOX;tr|K3VY77|K3VY77_FUSPC;tr|I1RY62|I1RY62_GIBZE",25.6824989543186,27.5758299088735,25.6603453732398,24.4261347975109,24.0685765415644,25.5332219157185
"tr|A0A420S313|A0A420S313_FUSOX;1103-6284_t_tx1",25.361906106328,23.5883479325662,25.1664575762139,24.3719974419218,25.6072259913578,24.9157464538267
"1103-6290_t_tx1;tr|A0A2H3SXU4|A0A2H3SXU4_FUSOX;tr|A0A420Q1F4|A0A420Q1F4_FUSOX;tr|K3VA48|K3VA48_FUSPC;tr|I1RE59|I1RE59_GIBZE",23.8999729459308,22.6278987406458,NA,NA,22.7556807160485,22.7756793492695
"1103-6298_t_tx1;tr|A0A420S2T9|A0A420S2T9_FUSOX;tr|A0A420PQT4|A0A420PQT4_FUSOX;tr|A0A420MRZ5|A0A420MRZ5_FUSOX;tr|A0A2H3TE00|A0A2H3TE00_FUSOX",29.0835437681389,29.6594093571414,28.3870341819886,29.0176263142079,28.1029643852127,29.5414559678673
"1103-6299_t_tx1;tr|A0A420MS50|A0A420MS50_FUSOX;tr|A0A2H3T139|A0A2H3T139_FUSOX;tr|A0A420S2V6|A0A420S2V6_FUSOX;tr|K3VDL3|K3VDL3_FUSPC;tr|I1RE51|I1RE51_GIBZE",27.7950764387628,27.2022125721687,27.7056522133203,26.9091749947728,25.3735749350136,26.9573091433452
