"Majority.protein.IDs","SampleID","value","Group","Protein"
"1997-5225_t_tx1;tr|A0A420QRZ3|A0A420QRZ3_FUSOX;tr|A0A420MYD9|A0A420MYD9_FUSOX;tr|A0A2H3U1G7|A0A2H3U1G7_FUSOX","no_mineral_MPLEx_02",27.9936787060371,"No Mineral","1997-5225_t_tx1"
"1997-5225_t_tx1;tr|A0A420QRZ3|A0A420QRZ3_FUSOX;tr|A0A420MYD9|A0A420MYD9_FUSOX;tr|A0A2H3U1G7|A0A2H3U1G7_FUSOX","no_mineral_MPLEx_03",28.7909006011337,"No Mineral","1997-5225_t_tx1"
"1997-5225_t_tx1;tr|A0A420QRZ3|A0A420QRZ3_FUSOX;tr|A0A420MYD9|A0A420MYD9_FUSOX;tr|A0A2H3U1G7|A0A2H3U1G7_FUSOX","mineral_MPLEx_01",28.2337360011379,"Mineral","1997-5225_t_tx1"
"1997-5225_t_tx1;tr|A0A420QRZ3|A0A420QRZ3_FUSOX;tr|A0A420MYD9|A0A420MYD9_FUSOX;tr|A0A2H3U1G7|A0A2H3U1G7_FUSOX","mineral_MPLEx_02",26.2851915722931,"Mineral","1997-5225_t_tx1"
"1997-5225_t_tx1;tr|A0A420QRZ3|A0A420QRZ3_FUSOX;tr|A0A420MYD9|A0A420MYD9_FUSOX;tr|A0A2H3U1G7|A0A2H3U1G7_FUSOX","mineral_MPLEx_03",28.7003263680479,"Mineral","1997-5225_t_tx1"
"1997-5233_t_tx1","no_mineral_MPLEx_01",28.009468095013,"No Mineral","1997-5233_t_tx1"
"1997-5233_t_tx1","no_mineral_MPLEx_02",27.0593161888618,"No Mineral","1997-5233_t_tx1"
"1997-5233_t_tx1","no_mineral_MPLEx_03",30.1843171390478,"No Mineral","1997-5233_t_tx1"
"1997-5233_t_tx1","mineral_MPLEx_01",30.9178921063195,"Mineral","1997-5233_t_tx1"
"1997-5233_t_tx1","mineral_MPLEx_02",31.8406210005086,"Mineral","1997-5233_t_tx1"
"1997-5233_t_tx1","mineral_MPLEx_03",30.8073432250576,"Mineral","1997-5233_t_tx1"
"2002-17114_t_tx1;tr|A0A420N7P1|A0A420N7P1_FUSOX;tr|A0A420PRT3|A0A420PRT3_FUSOX;tr|A0A2H3TA21|A0A2H3TA21_FUSOX","no_mineral_MPLEx_01",25.8987098245535,"No Mineral","2002-17114_t_tx1"
"2002-17114_t_tx1;tr|A0A420N7P1|A0A420N7P1_FUSOX;tr|A0A420PRT3|A0A420PRT3_FUSOX;tr|A0A2H3TA21|A0A2H3TA21_FUSOX","no_mineral_MPLEx_02",29.3025878010342,"No Mineral","2002-17114_t_tx1"
"2002-17114_t_tx1;tr|A0A420N7P1|A0A420N7P1_FUSOX;tr|A0A420PRT3|A0A420PRT3_FUSOX;tr|A0A2H3TA21|A0A2H3TA21_FUSOX","no_mineral_MPLEx_03",NA,"No Mineral","2002-17114_t_tx1"
"2002-17114_t_tx1;tr|A0A420N7P1|A0A420N7P1_FUSOX;tr|A0A420PRT3|A0A420PRT3_FUSOX;tr|A0A2H3TA21|A0A2H3TA21_FUSOX","mineral_MPLEx_01",24.5849321340383,"Mineral","2002-17114_t_tx1"
"2002-17114_t_tx1;tr|A0A420N7P1|A0A420N7P1_FUSOX;tr|A0A420PRT3|A0A420PRT3_FUSOX;tr|A0A2H3TA21|A0A2H3TA21_FUSOX","mineral_MPLEx_02",22.7100838496084,"Mineral","2002-17114_t_tx1"
"2002-17114_t_tx1;tr|A0A420N7P1|A0A420N7P1_FUSOX;tr|A0A420PRT3|A0A420PRT3_FUSOX;tr|A0A2H3TA21|A0A2H3TA21_FUSOX","mineral_MPLEx_03",24.1796463830931,"Mineral","2002-17114_t_tx1"
"2008-3013_t_tx1;tr|A0A420P4E8|A0A420P4E8_FUSOX;tr|A0A420M8D5|A0A420M8D5_FUSOX","no_mineral_MPLEx_01",22.4471537936638,"No Mineral","2008-3013_t_tx1"
"2008-3013_t_tx1;tr|A0A420P4E8|A0A420P4E8_FUSOX;tr|A0A420M8D5|A0A420M8D5_FUSOX","no_mineral_MPLEx_02",25.460410030639,"No Mineral","2008-3013_t_tx1"
"2008-3013_t_tx1;tr|A0A420P4E8|A0A420P4E8_FUSOX;tr|A0A420M8D5|A0A420M8D5_FUSOX","no_mineral_MPLEx_03",NA,"No Mineral","2008-3013_t_tx1"
"2008-3013_t_tx1;tr|A0A420P4E8|A0A420P4E8_FUSOX;tr|A0A420M8D5|A0A420M8D5_FUSOX","mineral_MPLEx_01",26.3201416418069,"Mineral","2008-3013_t_tx1"
"2008-3013_t_tx1;tr|A0A420P4E8|A0A420P4E8_FUSOX;tr|A0A420M8D5|A0A420M8D5_FUSOX","mineral_MPLEx_02",26.3505285113968,"Mineral","2008-3013_t_tx1"
"2008-3013_t_tx1;tr|A0A420P4E8|A0A420P4E8_FUSOX;tr|A0A420M8D5|A0A420M8D5_FUSOX","mineral_MPLEx_03",23.0418956199148,"Mineral","2008-3013_t_tx1"
"2019-2929_t_tx1;tr|K3VGP8|K3VGP8_FUSPC","no_mineral_MPLEx_01",23.0083207542795,"No Mineral","2019-2929_t_tx1"
"2019-2929_t_tx1;tr|K3VGP8|K3VGP8_FUSPC","no_mineral_MPLEx_02",22.3981581604815,"No Mineral","2019-2929_t_tx1"
"2019-2929_t_tx1;tr|K3VGP8|K3VGP8_FUSPC","no_mineral_MPLEx_03",23.6198945559446,"No Mineral","2019-2929_t_tx1"
"2019-2929_t_tx1;tr|K3VGP8|K3VGP8_FUSPC","mineral_MPLEx_01",22.6295700207636,"Mineral","2019-2929_t_tx1"
"2019-2929_t_tx1;tr|K3VGP8|K3VGP8_FUSPC","mineral_MPLEx_02",22.7779498798895,"Mineral","2019-2929_t_tx1"
"2019-2929_t_tx1;tr|K3VGP8|K3VGP8_FUSPC","mineral_MPLEx_03",22.7514108143154,"Mineral","2019-2929_t_tx1"
"2019-2930_t_tx1;tr|A0A420QQ91|A0A420QQ91_FUSOX;tr|A0A2H3T0A4|A0A2H3T0A4_FUSOX;tr|K3VJ87|K3VJ87_FUSPC;tr|I1RME4|I1RME4_GIBZE","no_mineral_MPLEx_01",25.4050337796083,"No Mineral","2019-2930_t_tx1"
"2019-2930_t_tx1;tr|A0A420QQ91|A0A420QQ91_FUSOX;tr|A0A2H3T0A4|A0A2H3T0A4_FUSOX;tr|K3VJ87|K3VJ87_FUSPC;tr|I1RME4|I1RME4_GIBZE","no_mineral_MPLEx_02",24.6441966622448,"No Mineral","2019-2930_t_tx1"
"2019-2930_t_tx1;tr|A0A420QQ91|A0A420QQ91_FUSOX;tr|A0A2H3T0A4|A0A2H3T0A4_FUSOX;tr|K3VJ87|K3VJ87_FUSPC;tr|I1RME4|I1RME4_GIBZE","no_mineral_MPLEx_03",24.0819851009253,"No Mineral","2019-2930_t_tx1"
"2019-2930_t_tx1;tr|A0A420QQ91|A0A420QQ91_FUSOX;tr|A0A2H3T0A4|A0A2H3T0A4_FUSOX;tr|K3VJ87|K3VJ87_FUSPC;tr|I1RME4|I1RME4_GIBZE","mineral_MPLEx_01",24.3590840418342,"Mineral","2019-2930_t_tx1"
"2019-2930_t_tx1;tr|A0A420QQ91|A0A420QQ91_FUSOX;tr|A0A2H3T0A4|A0A2H3T0A4_FUSOX;tr|K3VJ87|K3VJ87_FUSPC;tr|I1RME4|I1RME4_GIBZE","mineral_MPLEx_02",NA,"Mineral","2019-2930_t_tx1"
"2019-2930_t_tx1;tr|A0A420QQ91|A0A420QQ91_FUSOX;tr|A0A2H3T0A4|A0A2H3T0A4_FUSOX;tr|K3VJ87|K3VJ87_FUSPC;tr|I1RME4|I1RME4_GIBZE","mineral_MPLEx_03",23.6945373729423,"Mineral","2019-2930_t_tx1"
"2019-2931_t_tx1","no_mineral_MPLEx_01",29.2713284820434,"No Mineral","2019-2931_t_tx1"
"2019-2931_t_tx1","no_mineral_MPLEx_02",28.7029648047754,"No Mineral","2019-2931_t_tx1"
"2019-2931_t_tx1","no_mineral_MPLEx_03",29.2987717783672,"No Mineral","2019-2931_t_tx1"
"2019-2931_t_tx1","mineral_MPLEx_01",31.2423433846854,"Mineral","2019-2931_t_tx1"
"2019-2931_t_tx1","mineral_MPLEx_02",31.3732936303953,"Mineral","2019-2931_t_tx1"
"2019-2931_t_tx1","mineral_MPLEx_03",29.4437013068117,"Mineral","2019-2931_t_tx1"
"2019-2933_t_tx1;tr|A0A420QWC1|A0A420QWC1_FUSOX;tr|A0A2H3T3G6|A0A2H3T3G6_FUSOX;tr|A0A420NN12|A0A420NN12_FUSOX;tr|K3VZZ5|K3VZZ5_FUSPC;tr|I1RME1|I1RME1_GIBZE","no_mineral_MPLEx_01",26.30644166793,"No Mineral","2019-2933_t_tx1"
"2019-2933_t_tx1;tr|A0A420QWC1|A0A420QWC1_FUSOX;tr|A0A2H3T3G6|A0A2H3T3G6_FUSOX;tr|A0A420NN12|A0A420NN12_FUSOX;tr|K3VZZ5|K3VZZ5_FUSPC;tr|I1RME1|I1RME1_GIBZE","no_mineral_MPLEx_02",27.3834572607887,"No Mineral","2019-2933_t_tx1"
"2019-2933_t_tx1;tr|A0A420QWC1|A0A420QWC1_FUSOX;tr|A0A2H3T3G6|A0A2H3T3G6_FUSOX;tr|A0A420NN12|A0A420NN12_FUSOX;tr|K3VZZ5|K3VZZ5_FUSPC;tr|I1RME1|I1RME1_GIBZE","no_mineral_MPLEx_03",26.2074147803125,"No Mineral","2019-2933_t_tx1"
"2019-2933_t_tx1;tr|A0A420QWC1|A0A420QWC1_FUSOX;tr|A0A2H3T3G6|A0A2H3T3G6_FUSOX;tr|A0A420NN12|A0A420NN12_FUSOX;tr|K3VZZ5|K3VZZ5_FUSPC;tr|I1RME1|I1RME1_GIBZE","mineral_MPLEx_01",26.5543538428446,"Mineral","2019-2933_t_tx1"
"2019-2933_t_tx1;tr|A0A420QWC1|A0A420QWC1_FUSOX;tr|A0A2H3T3G6|A0A2H3T3G6_FUSOX;tr|A0A420NN12|A0A420NN12_FUSOX;tr|K3VZZ5|K3VZZ5_FUSPC;tr|I1RME1|I1RME1_GIBZE","mineral_MPLEx_02",25.6821736934896,"Mineral","2019-2933_t_tx1"
"2019-2933_t_tx1;tr|A0A420QWC1|A0A420QWC1_FUSOX;tr|A0A2H3T3G6|A0A2H3T3G6_FUSOX;tr|A0A420NN12|A0A420NN12_FUSOX;tr|K3VZZ5|K3VZZ5_FUSPC;tr|I1RME1|I1RME1_GIBZE","mineral_MPLEx_03",26.7147856261871,"Mineral","2019-2933_t_tx1"
"2019-2935_t_tx1;tr|A0A420QQC2|A0A420QQC2_FUSOX;tr|A0A2H3T0Z0|A0A2H3T0Z0_FUSOX","no_mineral_MPLEx_01",24.1355320109246,"No Mineral","2019-2935_t_tx1"
"2019-2935_t_tx1;tr|A0A420QQC2|A0A420QQC2_FUSOX;tr|A0A2H3T0Z0|A0A2H3T0Z0_FUSOX","no_mineral_MPLEx_02",23.241394935825,"No Mineral","2019-2935_t_tx1"
"2019-2935_t_tx1;tr|A0A420QQC2|A0A420QQC2_FUSOX;tr|A0A2H3T0Z0|A0A2H3T0Z0_FUSOX","no_mineral_MPLEx_03",23.7459956206439,"No Mineral","2019-2935_t_tx1"
"2019-2935_t_tx1;tr|A0A420QQC2|A0A420QQC2_FUSOX;tr|A0A2H3T0Z0|A0A2H3T0Z0_FUSOX","mineral_MPLEx_01",23.2498872571551,"Mineral","2019-2935_t_tx1"
"2019-2935_t_tx1;tr|A0A420QQC2|A0A420QQC2_FUSOX;tr|A0A2H3T0Z0|A0A2H3T0Z0_FUSOX","mineral_MPLEx_02",24.6336801603804,"Mineral","2019-2935_t_tx1"
"2019-2935_t_tx1;tr|A0A420QQC2|A0A420QQC2_FUSOX;tr|A0A2H3T0Z0|A0A2H3T0Z0_FUSOX","mineral_MPLEx_03",24.7611318695125,"Mineral","2019-2935_t_tx1"
"2019-2940_t_tx1","no_mineral_MPLEx_01",24.0897449256539,"No Mineral","2019-2940_t_tx1"
"2019-2940_t_tx1","no_mineral_MPLEx_02",24.4236148899672,"No Mineral","2019-2940_t_tx1"
"2019-2940_t_tx1","no_mineral_MPLEx_03",22.8183941764564,"No Mineral","2019-2940_t_tx1"
"2019-2940_t_tx1","mineral_MPLEx_01",NA,"Mineral","2019-2940_t_tx1"
"2019-2940_t_tx1","mineral_MPLEx_02",NA,"Mineral","2019-2940_t_tx1"
"2019-2940_t_tx1","mineral_MPLEx_03",NA,"Mineral","2019-2940_t_tx1"
"2019-2941_t_tx1;tr|A0A2H3T0B1|A0A2H3T0B1_FUSOX;tr|K3VVZ6|K3VVZ6_FUSPC;tr|A0A1C3YKF3|A0A1C3YKF3_GIBZE","no_mineral_MPLEx_01",31.9444180772596,"No Mineral","2019-2941_t_tx1"
"2019-2941_t_tx1;tr|A0A2H3T0B1|A0A2H3T0B1_FUSOX;tr|K3VVZ6|K3VVZ6_FUSPC;tr|A0A1C3YKF3|A0A1C3YKF3_GIBZE","no_mineral_MPLEx_02",30.8988794437102,"No Mineral","2019-2941_t_tx1"
"2019-2941_t_tx1;tr|A0A2H3T0B1|A0A2H3T0B1_FUSOX;tr|K3VVZ6|K3VVZ6_FUSPC;tr|A0A1C3YKF3|A0A1C3YKF3_GIBZE","no_mineral_MPLEx_03",31.2685332904224,"No Mineral","2019-2941_t_tx1"
"2019-2941_t_tx1;tr|A0A2H3T0B1|A0A2H3T0B1_FUSOX;tr|K3VVZ6|K3VVZ6_FUSPC;tr|A0A1C3YKF3|A0A1C3YKF3_GIBZE","mineral_MPLEx_01",29.4735962938792,"Mineral","2019-2941_t_tx1"
"2019-2941_t_tx1;tr|A0A2H3T0B1|A0A2H3T0B1_FUSOX;tr|K3VVZ6|K3VVZ6_FUSPC;tr|A0A1C3YKF3|A0A1C3YKF3_GIBZE","mineral_MPLEx_02",28.528145435528,"Mineral","2019-2941_t_tx1"
"2019-2941_t_tx1;tr|A0A2H3T0B1|A0A2H3T0B1_FUSOX;tr|K3VVZ6|K3VVZ6_FUSPC;tr|A0A1C3YKF3|A0A1C3YKF3_GIBZE","mineral_MPLEx_03",29.8959421864407,"Mineral","2019-2941_t_tx1"
"2019-2951_t_tx1;tr|A0A420SYR0|A0A420SYR0_FUSOX;tr|A0A2H3T0C5|A0A2H3T0C5_FUSOX;tr|A0A420QHC9|A0A420QHC9_FUSOX","no_mineral_MPLEx_01",24.984672325537,"No Mineral","2019-2951_t_tx1"
"2019-2951_t_tx1;tr|A0A420SYR0|A0A420SYR0_FUSOX;tr|A0A2H3T0C5|A0A2H3T0C5_FUSOX;tr|A0A420QHC9|A0A420QHC9_FUSOX","no_mineral_MPLEx_02",25.6741559425106,"No Mineral","2019-2951_t_tx1"
"2019-2951_t_tx1;tr|A0A420SYR0|A0A420SYR0_FUSOX;tr|A0A2H3T0C5|A0A2H3T0C5_FUSOX;tr|A0A420QHC9|A0A420QHC9_FUSOX","no_mineral_MPLEx_03",24.1216208764242,"No Mineral","2019-2951_t_tx1"
"2019-2951_t_tx1;tr|A0A420SYR0|A0A420SYR0_FUSOX;tr|A0A2H3T0C5|A0A2H3T0C5_FUSOX;tr|A0A420QHC9|A0A420QHC9_FUSOX","mineral_MPLEx_01",25.6919551421787,"Mineral","2019-2951_t_tx1"
"2019-2951_t_tx1;tr|A0A420SYR0|A0A420SYR0_FUSOX;tr|A0A2H3T0C5|A0A2H3T0C5_FUSOX;tr|A0A420QHC9|A0A420QHC9_FUSOX","mineral_MPLEx_02",26.3377412675341,"Mineral","2019-2951_t_tx1"
"2019-2951_t_tx1;tr|A0A420SYR0|A0A420SYR0_FUSOX;tr|A0A2H3T0C5|A0A2H3T0C5_FUSOX;tr|A0A420QHC9|A0A420QHC9_FUSOX","mineral_MPLEx_03",25.4267372012548,"Mineral","2019-2951_t_tx1"
"2026-2437_t_tx1;tr|A0A420RYC5|A0A420RYC5_FUSOX;tr|A0A420R6I7|A0A420R6I7_FUSOX","no_mineral_MPLEx_01",26.9232676397253,"No Mineral","2026-2437_t_tx1"
"2026-2437_t_tx1;tr|A0A420RYC5|A0A420RYC5_FUSOX;tr|A0A420R6I7|A0A420R6I7_FUSOX","no_mineral_MPLEx_02",25.1445739989638,"No Mineral","2026-2437_t_tx1"
"2026-2437_t_tx1;tr|A0A420RYC5|A0A420RYC5_FUSOX;tr|A0A420R6I7|A0A420R6I7_FUSOX","no_mineral_MPLEx_03",26.6949004077904,"No Mineral","2026-2437_t_tx1"
"2026-2437_t_tx1;tr|A0A420RYC5|A0A420RYC5_FUSOX;tr|A0A420R6I7|A0A420R6I7_FUSOX","mineral_MPLEx_01",23.6811270682988,"Mineral","2026-2437_t_tx1"
"2026-2437_t_tx1;tr|A0A420RYC5|A0A420RYC5_FUSOX;tr|A0A420R6I7|A0A420R6I7_FUSOX","mineral_MPLEx_02",NA,"Mineral","2026-2437_t_tx1"
"2026-2437_t_tx1;tr|A0A420RYC5|A0A420RYC5_FUSOX;tr|A0A420R6I7|A0A420R6I7_FUSOX","mineral_MPLEx_03",NA,"Mineral","2026-2437_t_tx1"
"2035-8058_t_tx1;tr|A0A420R255|A0A420R255_FUSOX;tr|A0A420NIF7|A0A420NIF7_FUSOX;tr|A0A2H3TDY0|A0A2H3TDY0_FUSOX","no_mineral_MPLEx_01",28.6610446717311,"No Mineral","2035-8058_t_tx1"
"2035-8058_t_tx1;tr|A0A420R255|A0A420R255_FUSOX;tr|A0A420NIF7|A0A420NIF7_FUSOX;tr|A0A2H3TDY0|A0A2H3TDY0_FUSOX","no_mineral_MPLEx_02",28.2564844899911,"No Mineral","2035-8058_t_tx1"
"2035-8058_t_tx1;tr|A0A420R255|A0A420R255_FUSOX;tr|A0A420NIF7|A0A420NIF7_FUSOX;tr|A0A2H3TDY0|A0A2H3TDY0_FUSOX","no_mineral_MPLEx_03",28.8948730098428,"No Mineral","2035-8058_t_tx1"
"2035-8058_t_tx1;tr|A0A420R255|A0A420R255_FUSOX;tr|A0A420NIF7|A0A420NIF7_FUSOX;tr|A0A2H3TDY0|A0A2H3TDY0_FUSOX","mineral_MPLEx_01",28.5430611135423,"Mineral","2035-8058_t_tx1"
"2035-8058_t_tx1;tr|A0A420R255|A0A420R255_FUSOX;tr|A0A420NIF7|A0A420NIF7_FUSOX;tr|A0A2H3TDY0|A0A2H3TDY0_FUSOX","mineral_MPLEx_02",29.2555831317464,"Mineral","2035-8058_t_tx1"
"2035-8058_t_tx1;tr|A0A420R255|A0A420R255_FUSOX;tr|A0A420NIF7|A0A420NIF7_FUSOX;tr|A0A2H3TDY0|A0A2H3TDY0_FUSOX","mineral_MPLEx_03",29.237542024804,"Mineral","2035-8058_t_tx1"
"2035-8062_t_tx1","no_mineral_MPLEx_01",23.8353864813352,"No Mineral","2035-8062_t_tx1"
"2035-8062_t_tx1","no_mineral_MPLEx_02",22.4473880536038,"No Mineral","2035-8062_t_tx1"
"2035-8062_t_tx1","no_mineral_MPLEx_03",NA,"No Mineral","2035-8062_t_tx1"
"2035-8062_t_tx1","mineral_MPLEx_01",24.3934799750429,"Mineral","2035-8062_t_tx1"
"2035-8062_t_tx1","mineral_MPLEx_02",24.0724153218531,"Mineral","2035-8062_t_tx1"
"2035-8062_t_tx1","mineral_MPLEx_03",25.0015588942876,"Mineral","2035-8062_t_tx1"
"tr|I1RW01|I1RW01_GIBZE;tr|A0A420R218|A0A420R218_FUSOX;tr|A0A420QYC3|A0A420QYC3_FUSOX;tr|A0A420NIA8|A0A420NIA8_FUSOX;tr|A0A2H3TDN9|A0A2H3TDN9_FUSOX;2035-8063_t_tx1;tr|K3VI06|K3VI06_FUSPC","no_mineral_MPLEx_01",22.6122967332574,"No Mineral","2035-8063_t_tx1"
"tr|I1RW01|I1RW01_GIBZE;tr|A0A420R218|A0A420R218_FUSOX;tr|A0A420QYC3|A0A420QYC3_FUSOX;tr|A0A420NIA8|A0A420NIA8_FUSOX;tr|A0A2H3TDN9|A0A2H3TDN9_FUSOX;2035-8063_t_tx1;tr|K3VI06|K3VI06_FUSPC","no_mineral_MPLEx_02",23.4904933246716,"No Mineral","2035-8063_t_tx1"
"tr|I1RW01|I1RW01_GIBZE;tr|A0A420R218|A0A420R218_FUSOX;tr|A0A420QYC3|A0A420QYC3_FUSOX;tr|A0A420NIA8|A0A420NIA8_FUSOX;tr|A0A2H3TDN9|A0A2H3TDN9_FUSOX;2035-8063_t_tx1;tr|K3VI06|K3VI06_FUSPC","no_mineral_MPLEx_03",23.1387257271062,"No Mineral","2035-8063_t_tx1"
"tr|I1RW01|I1RW01_GIBZE;tr|A0A420R218|A0A420R218_FUSOX;tr|A0A420QYC3|A0A420QYC3_FUSOX;tr|A0A420NIA8|A0A420NIA8_FUSOX;tr|A0A2H3TDN9|A0A2H3TDN9_FUSOX;2035-8063_t_tx1;tr|K3VI06|K3VI06_FUSPC","mineral_MPLEx_01",NA,"Mineral","2035-8063_t_tx1"
"tr|I1RW01|I1RW01_GIBZE;tr|A0A420R218|A0A420R218_FUSOX;tr|A0A420QYC3|A0A420QYC3_FUSOX;tr|A0A420NIA8|A0A420NIA8_FUSOX;tr|A0A2H3TDN9|A0A2H3TDN9_FUSOX;2035-8063_t_tx1;tr|K3VI06|K3VI06_FUSPC","mineral_MPLEx_02",NA,"Mineral","2035-8063_t_tx1"
"tr|I1RW01|I1RW01_GIBZE;tr|A0A420R218|A0A420R218_FUSOX;tr|A0A420QYC3|A0A420QYC3_FUSOX;tr|A0A420NIA8|A0A420NIA8_FUSOX;tr|A0A2H3TDN9|A0A2H3TDN9_FUSOX;2035-8063_t_tx1;tr|K3VI06|K3VI06_FUSPC","mineral_MPLEx_03",NA,"Mineral","2035-8063_t_tx1"
"2035-8064_t_tx1;tr|A0A420STX5|A0A420STX5_FUSOX;tr|A0A2H3TM66|A0A2H3TM66_FUSOX","no_mineral_MPLEx_01",24.7808858813277,"No Mineral","2035-8064_t_tx1"
"2035-8064_t_tx1;tr|A0A420STX5|A0A420STX5_FUSOX;tr|A0A2H3TM66|A0A2H3TM66_FUSOX","no_mineral_MPLEx_02",25.5869681651929,"No Mineral","2035-8064_t_tx1"
"2035-8064_t_tx1;tr|A0A420STX5|A0A420STX5_FUSOX;tr|A0A2H3TM66|A0A2H3TM66_FUSOX","no_mineral_MPLEx_03",24.0306294209724,"No Mineral","2035-8064_t_tx1"
"2035-8064_t_tx1;tr|A0A420STX5|A0A420STX5_FUSOX;tr|A0A2H3TM66|A0A2H3TM66_FUSOX","mineral_MPLEx_01",NA,"Mineral","2035-8064_t_tx1"
"2035-8064_t_tx1;tr|A0A420STX5|A0A420STX5_FUSOX;tr|A0A2H3TM66|A0A2H3TM66_FUSOX","mineral_MPLEx_02",NA,"Mineral","2035-8064_t_tx1"
"2035-8064_t_tx1;tr|A0A420STX5|A0A420STX5_FUSOX;tr|A0A2H3TM66|A0A2H3TM66_FUSOX","mineral_MPLEx_03",23.4298806608502,"Mineral","2035-8064_t_tx1"
"2035-8065_t_tx1;tr|A0A420STW6|A0A420STW6_FUSOX;tr|A0A420R1X1|A0A420R1X1_FUSOX;tr|A0A420NIB0|A0A420NIB0_FUSOX;tr|A0A2H3TPU2|A0A2H3TPU2_FUSOX","no_mineral_MPLEx_01",23.0952249754885,"No Mineral","2035-8065_t_tx1"
"2035-8065_t_tx1;tr|A0A420STW6|A0A420STW6_FUSOX;tr|A0A420R1X1|A0A420R1X1_FUSOX;tr|A0A420NIB0|A0A420NIB0_FUSOX;tr|A0A2H3TPU2|A0A2H3TPU2_FUSOX","no_mineral_MPLEx_02",23.2962422326059,"No Mineral","2035-8065_t_tx1"
"2035-8065_t_tx1;tr|A0A420STW6|A0A420STW6_FUSOX;tr|A0A420R1X1|A0A420R1X1_FUSOX;tr|A0A420NIB0|A0A420NIB0_FUSOX;tr|A0A2H3TPU2|A0A2H3TPU2_FUSOX","no_mineral_MPLEx_03",23.8051066799978,"No Mineral","2035-8065_t_tx1"
"2035-8065_t_tx1;tr|A0A420STW6|A0A420STW6_FUSOX;tr|A0A420R1X1|A0A420R1X1_FUSOX;tr|A0A420NIB0|A0A420NIB0_FUSOX;tr|A0A2H3TPU2|A0A2H3TPU2_FUSOX","mineral_MPLEx_01",NA,"Mineral","2035-8065_t_tx1"
"2035-8065_t_tx1;tr|A0A420STW6|A0A420STW6_FUSOX;tr|A0A420R1X1|A0A420R1X1_FUSOX;tr|A0A420NIB0|A0A420NIB0_FUSOX;tr|A0A2H3TPU2|A0A2H3TPU2_FUSOX","mineral_MPLEx_02",NA,"Mineral","2035-8065_t_tx1"
"2035-8065_t_tx1;tr|A0A420STW6|A0A420STW6_FUSOX;tr|A0A420R1X1|A0A420R1X1_FUSOX;tr|A0A420NIB0|A0A420NIB0_FUSOX;tr|A0A2H3TPU2|A0A2H3TPU2_FUSOX","mineral_MPLEx_03",NA,"Mineral","2035-8065_t_tx1"
"2035-8067_t_tx1;tr|A0A2H3TDX2|A0A2H3TDX2_FUSOX;tr|A0A420SU42|A0A420SU42_FUSOX;tr|A0A420R1R6|A0A420R1R6_FUSOX","no_mineral_MPLEx_01",29.5025040000051,"No Mineral","2035-8067_t_tx1"
"2035-8067_t_tx1;tr|A0A2H3TDX2|A0A2H3TDX2_FUSOX;tr|A0A420SU42|A0A420SU42_FUSOX;tr|A0A420R1R6|A0A420R1R6_FUSOX","no_mineral_MPLEx_02",29.0055544124399,"No Mineral","2035-8067_t_tx1"
"2035-8067_t_tx1;tr|A0A2H3TDX2|A0A2H3TDX2_FUSOX;tr|A0A420SU42|A0A420SU42_FUSOX;tr|A0A420R1R6|A0A420R1R6_FUSOX","no_mineral_MPLEx_03",29.3584086210554,"No Mineral","2035-8067_t_tx1"
"2035-8067_t_tx1;tr|A0A2H3TDX2|A0A2H3TDX2_FUSOX;tr|A0A420SU42|A0A420SU42_FUSOX;tr|A0A420R1R6|A0A420R1R6_FUSOX","mineral_MPLEx_01",29.6493051013765,"Mineral","2035-8067_t_tx1"
"2035-8067_t_tx1;tr|A0A2H3TDX2|A0A2H3TDX2_FUSOX;tr|A0A420SU42|A0A420SU42_FUSOX;tr|A0A420R1R6|A0A420R1R6_FUSOX","mineral_MPLEx_02",28.3206094386169,"Mineral","2035-8067_t_tx1"
"2035-8067_t_tx1;tr|A0A2H3TDX2|A0A2H3TDX2_FUSOX;tr|A0A420SU42|A0A420SU42_FUSOX;tr|A0A420R1R6|A0A420R1R6_FUSOX","mineral_MPLEx_03",28.4578768713404,"Mineral","2035-8067_t_tx1"
"2043-5517_t_tx1;tr|A0A2H3SLI0|A0A2H3SLI0_FUSOX;sp|P23618|THI4_FUSOX;tr|K3VUI5|K3VUI5_FUSPC;tr|I1RFJ1|I1RFJ1_GIBZE;tr|A0A420MZ67|A0A420MZ67_FUSOX;tr|A0A420QJE2|A0A420QJE2_FUSOX;tr|A0A420PUK4|A0A420PUK4_FUSOX;tr|A0A420SBF9|A0A420SBF9_FUSOX","no_mineral_MPLEx_01",24.1138074764308,"No Mineral","2043-5517_t_tx1"
"2043-5517_t_tx1;tr|A0A2H3SLI0|A0A2H3SLI0_FUSOX;sp|P23618|THI4_FUSOX;tr|K3VUI5|K3VUI5_FUSPC;tr|I1RFJ1|I1RFJ1_GIBZE;tr|A0A420MZ67|A0A420MZ67_FUSOX;tr|A0A420QJE2|A0A420QJE2_FUSOX;tr|A0A420PUK4|A0A420PUK4_FUSOX;tr|A0A420SBF9|A0A420SBF9_FUSOX","no_mineral_MPLEx_02",25.0477687663515,"No Mineral","2043-5517_t_tx1"
